origin,destination,distance_km,ridership
SP12: Cheras,KG07: Surian,13.966858688049863,487
SP12: Cheras,KG08: Mutiara Damansara,12.597855613408147,525
SP12: Cheras,KG09: Bandar Utama,11.269151055698096,1564
SP12: Cheras,KG10: TTDI,9.647682623253182,1203
SP12: Cheras,KG12: Phileo Damansara,8.189553332520427,570
SP12: Cheras,KG13: Pusat Bandar Damansara,6.650162892297261,1723
SP12: Cheras,KG14: Semantan,6.885893150641145,1600
SP12: Cheras,KG15: Muzium Negara,4.053412873375698,1768
SP12: Cheras,KG16: Pasar Seni,3.894359798220121,966
SP12: Cheras,KG17: Merdeka,3.531485432309612,1177
SP12: Cheras,KG20: Tun Razak Exchange,3.3787755367873844,7567
SP12: Cheras,KG21: Cochrane,2.450777772540653,3084
SP12: Cheras,KG22: Maluri,1.946904110190593,6591
SP12: Cheras,KG23: Taman Pertama,1.686906384842476,226
SP12: Cheras,KG24: Taman Midah,2.193132848724197,527
SP12: Cheras,KG25: Taman Mutiara,3.7802655475039675,1236
SP12: Cheras,KG26: Taman Connaught,5.069840076835143,494
SP12: Cheras,KG27: Taman Suntex,7.132304411877901,438
SP12: Cheras,KG28: Sri Raya,8.592904633293193,170
SP12: Cheras,KG29: Bandar Tun Hussien Onn,9.850278034411414,273
SP12: Cheras,KG30: Batu 11 Cheras,10.296521076951358,279
SP12: Cheras,KG31: Bukit Dukung,11.479170809446817,187
SP12: Cheras,KG33: Sungai Jernih,14.629438694496882,231
SP12: Cheras,KG34: Stadium Kajang,15.383012150592103,345
SP12: Cheras,KG35: Kajang,16.72769620525055,483
SP12: Cheras,KJ10: KLCC,5.152165997659146,8054
SP12: Cheras,KJ11: Kampung Baru,5.488490811522592,557
SP12: Cheras,KJ12: Dang Wangi,5.1124070217856,1246
SP12: Cheras,KJ13: Masjid Jamek,4.554046996326205,244
SP12: Cheras,KJ14: Pasar Seni,3.923102356774411,1445
SP12: Cheras,KJ15: KL Sentral,3.9366414303391455,3221
SP12: Cheras,KJ16: Bank Rakyat Bangsar,4.239795189903205,3413
SP12: Cheras,KJ17: Abdullah Hukum,4.633793766135406,5645
SP12: Cheras,KJ18: Kerinchi,5.073903677717149,3735
SP12: Cheras,KJ19: Universiti,5.837713426084499,1528
SP12: Cheras,KJ20: Taman Jaya,7.711844084938239,1192
SP12: Cheras,KJ21: Asia Jaya,8.54160534995492,1292
SP12: Cheras,KJ22: Taman Paramount,10.140346809499418,310
SP12: Cheras,KJ23: Taman Bahagia,11.25169923312822,324
SP12: Cheras,KJ24: Kelana Jaya,12.199858667630092,304
SP12: Cheras,KJ25: Lembah Subang,13.672910653586351,157
SP12: Cheras,KJ26: Ara Damansara,14.1972909290296,492
SP12: Cheras,KJ27: Cgc Glenmarie,13.861918529842322,1094
SP12: Cheras,KJ28: Subang Jaya,14.336633392371589,893
SP12: Cheras,KJ29: SS 15,14.80536230131278,229
SP12: Cheras,KJ30: SS 18,15.107596218493006,77
SP12: Cheras,KJ31: USJ 7,14.984893329401828,192
SP12: Cheras,KJ32: Taipan,15.516758148285009,482
SP12: Cheras,KJ33: Wawasan,16.418184824970837,190
SP12: Cheras,KJ34: USJ 21,17.34820956972551,132
SP12: Cheras,KJ35: Alam Megah,18.656636928821015,167
SP12: Cheras,KJ36: Subang Alam,19.490888701056058,123
SP12: Cheras,MR10: Chow Kit,6.335488871266874,1095
SP12: Cheras,MR11: Titiwangsa,7.031660959388215,46
SP12: Cheras,SP13: Salak Selatan,1.458826790066216,10489
SP12: Cheras,SP14: Bandar Tun Razak,2.5681971173312625,3430
SP12: Cheras,SP15: Bandar Tasik Selatan,4.078564369679417,11869
SP12: Cheras,SP16: Sungai Besi,5.464998384115214,499
SP12: Cheras,SP17: Bukit Jalil,6.5271520411802575,5032
SP12: Cheras,SP18: Sri Petaling,6.4361129306556935,795
SP12: Cheras,SP19: Awan Besar,7.413854038567204,2680
SP12: Cheras,SP20: Muhibbah,8.015030759250974,1611
SP12: Cheras,SP21: Alam Sutera,9.084195752104373,954
SP12: Cheras,SP22: Kinrara,10.387321653495238,1594
SP12: Cheras,SP24: IOI Puchong Jaya,12.59384707594546,2425
SP12: Cheras,SP25: Pusat Bandar Puchong,14.024146634789568,961
SP12: Cheras,SP26: Taman Perindustrian Puchong,14.987558039379467,1019
SP12: Cheras,SP27: Bandar Puteri,15.470434689287066,1035
SP12: Cheras,SP28: Puchong Perdana,16.80572185432017,571
SP12: Cheras,SP29: Puchong Prima,18.097050537472594,842
SP12: Cheras,SP31: Putra Heights,20.127541701558364,1075
SP13: Salak Selatan,AG10: Pudu,3.6898259390518855,12671
SP13: Salak Selatan,AG11: Chan Sow Lin,3.065849627790211,5811
SP13: Salak Selatan,AG12: Miharja,2.461102531518128,2625
SP13: Salak Selatan,AG13: Maluri,3.315047863170865,7408
SP13: Salak Selatan,AG14: Pandan Jaya,4.799034236750738,3842
SP13: Salak Selatan,AG15: Pandan Indah,5.745841100099935,1685
SP13: Salak Selatan,AG16: Cempaka,6.567678932363166,3805
SP13: Salak Selatan,AG17: Cahaya,7.0458031230466185,1550
SP13: Salak Selatan,AG18: Ampang,8.02500132317158,4864
SP13: Salak Selatan,KG04: Kwasa Damansara,17.010993556090973,516
SP13: Salak Selatan,KG05: Kwasa Sentral,17.433905238411967,506
SP13: Salak Selatan,KG06: Kota Damansara,15.125239810479739,789
SP13: Salak Selatan,KG07: Surian,13.526896223773576,2110
SP13: Salak Selatan,KG08: Mutiara Damansara,12.292104855224016,1887
SP13: Salak Selatan,KG09: Bandar Utama,10.911004836379774,3309
SP13: Salak Selatan,KG10: TTDI,9.206810182689,2929
SP13: Salak Selatan,KG12: Phileo Damansara,7.713400599533904,1330
SP13: Salak Selatan,KG13: Pusat Bandar Damansara,6.64589565038313,4167
SP13: Salak Selatan,KG14: Semantan,7.0582066851945555,4782
SP13: Salak Selatan,KG15: Muzium Negara,4.429887050853171,3613
SP13: Salak Selatan,KG16: Pasar Seni,4.611211414733912,1766
SP13: Salak Selatan,KG17: Merdeka,4.445700398537974,2403
SP13: Salak Selatan,KG20: Tun Razak Exchange,4.731965080178021,17144
SP13: Salak Selatan,KG21: Cochrane,3.882137048849748,7308
SP13: Salak Selatan,KG22: Maluri,3.3825549907815007,10977
SP13: Salak Selatan,KG23: Taman Pertama,2.820338453447917,752
SP13: Salak Selatan,KG24: Taman Midah,2.8989482349538984,512
SP13: Salak Selatan,KG25: Taman Mutiara,4.004543063680022,2768
SP13: Salak Selatan,KG26: Taman Connaught,5.0346917297016835,622
SP13: Salak Selatan,KG27: Taman Suntex,7.223292813005832,426
SP13: Salak Selatan,KG28: Sri Raya,8.63672788829865,382
SP13: Salak Selatan,KG29: Bandar Tun Hussien Onn,9.726407009833673,545
SP13: Salak Selatan,KG30: Batu 11 Cheras,10.073788586249485,469
SP13: Salak Selatan,KG31: Bukit Dukung,11.087694389894297,294
SP13: Salak Selatan,KG33: Sungai Jernih,14.182885836854187,174
SP13: Salak Selatan,KG34: Stadium Kajang,14.919932158742368,439
SP13: Salak Selatan,KG35: Kajang,16.23391385529678,934
SP13: Salak Selatan,KJ10: KLCC,6.357705199344671,15494
SP13: Salak Selatan,KJ11: Kampung Baru,6.581244100402669,825
SP13: Salak Selatan,KJ12: Dang Wangi,6.104791877477953,2603
SP13: Salak Selatan,KJ13: Masjid Jamek,5.384531992995832,498
SP13: Salak Selatan,KJ14: Pasar Seni,4.634149554361907,3067
SP13: Salak Selatan,KJ15: KL Sentral,4.21082976277954,9176
SP13: Salak Selatan,KJ16: Bank Rakyat Bangsar,4.127204974296662,5506
SP13: Salak Selatan,KJ17: Abdullah Hukum,4.127419249939238,12594
SP13: Salak Selatan,KJ18: Kerinchi,4.429899992079675,6303
SP13: Salak Selatan,KJ19: Universiti,5.134401673577916,3105
SP13: Salak Selatan,KJ20: Taman Jaya,6.768529763266549,2123
SP13: Salak Selatan,KJ21: Asia Jaya,7.607635833143716,3138
SP13: Salak Selatan,KJ22: Taman Paramount,9.218442875459909,702
SP13: Salak Selatan,KJ23: Taman Bahagia,10.405716248427213,770
SP13: Salak Selatan,KJ24: Kelana Jaya,11.369560121046877,900
SP13: Salak Selatan,KJ25: Lembah Subang,12.831956805970773,687
SP13: Salak Selatan,KJ26: Ara Damansara,13.32164044562351,1267
SP13: Salak Selatan,KJ27: Cgc Glenmarie,12.85741914551342,1698
SP13: Salak Selatan,KJ28: Subang Jaya,13.251980142949154,1416
SP13: Salak Selatan,KJ29: SS 15,13.660732107448187,549
SP13: Salak Selatan,KJ30: SS 18,13.906339697448484,64
SP13: Salak Selatan,KJ31: USJ 7,13.703255686512813,297
SP13: Salak Selatan,KJ32: Taipan,14.207864195298152,520
SP13: Salak Selatan,KJ33: Wawasan,15.063527358019149,376
SP13: Salak Selatan,KJ34: USJ 21,15.989715289455772,415
SP13: Salak Selatan,KJ35: Alam Megah,17.29563732937027,594
SP13: Salak Selatan,KJ36: Subang Alam,18.096388898971302,201
SP13: Salak Selatan,MR10: Chow Kit,7.296702847858278,1857
SP13: Salak Selatan,MR11: Titiwangsa,7.973984755425396,144
SP13: Salak Selatan,SP12: Cheras,1.458826790066216,9395
SP13: Salak Selatan,SP14: Bandar Tun Razak,1.5678157550559617,8443
SP13: Salak Selatan,SP15: Bandar Tasik Selatan,2.958017267431624,18450
SP13: Salak Selatan,SP16: Sungai Besi,4.27044736622414,1070
SP13: Salak Selatan,SP17: Bukit Jalil,5.135935429830969,11452
SP13: Salak Selatan,SP18: Sri Petaling,5.003768687861368,1106
SP13: Salak Selatan,SP19: Awan Besar,5.958020227380156,4471
SP13: Salak Selatan,SP20: Muhibbah,6.574219071736717,2478
SP13: Salak Selatan,SP21: Alam Sutera,7.6396671512863685,1717
SP13: Salak Selatan,SP22: Kinrara,8.958679173616753,2365
SP13: Salak Selatan,SP24: IOI Puchong Jaya,11.213547810445693,4038
SP13: Salak Selatan,SP25: Pusat Bandar Puchong,12.61005331283452,2278
SP13: Salak Selatan,SP26: Taman Perindustrian Puchong,13.556931575172912,2229
SP13: Salak Selatan,SP27: Bandar Puteri,14.032104878404686,1659
SP13: Salak Selatan,SP28: Puchong Perdana,15.365070828274321,1029
SP13: Salak Selatan,SP29: Puchong Prima,16.656156522961012,1902
SP13: Salak Selatan,SP31: Putra Heights,18.70537321609781,1825
SP14: Bandar Tun Razak,AG10: Pudu,5.037780768061516,6897
SP14: Bandar Tun Razak,AG11: Chan Sow Lin,4.298672050927461,1656
SP14: Bandar Tun Razak,AG12: Miharja,3.5433553899992454,623
SP14: Bandar Tun Razak,AG13: Maluri,4.0939256274436895,2635
SP14: Bandar Tun Razak,AG14: Pandan Jaya,5.394925643936326,1216
SP14: Bandar Tun Razak,AG15: Pandan Indah,6.271393939274161,500
SP14: Bandar Tun Razak,AG16: Cempaka,7.04385175554036,1050
SP14: Bandar Tun Razak,AG17: Cahaya,7.50029225859898,511
SP14: Bandar Tun Razak,AG18: Ampang,8.57501456150157,1846
SP14: Bandar Tun Razak,KG04: Kwasa Damansara,18.32240186089494,149
SP14: Bandar Tun Razak,KG05: Kwasa Sentral,18.69602552293716,175
SP14: Bandar Tun Razak,KG06: Kota Damansara,16.30827369589189,490
SP14: Bandar Tun Razak,KG07: Surian,14.751188913627997,333
SP14: Bandar Tun Razak,KG08: Mutiara Damansara,13.60825346497116,250
SP14: Bandar Tun Razak,KG09: Bandar Utama,12.205757611433182,643
SP14: Bandar Tun Razak,KG10: TTDI,10.46622237196604,564
SP14: Bandar Tun Razak,KG12: Phileo Damansara,8.97033999299856,265
SP14: Bandar Tun Razak,KG13: Pusat Bandar Damansara,8.137417597655801,497
SP14: Bandar Tun Razak,KG14: Semantan,8.591298265969016,1035
SP14: Bandar Tun Razak,KG15: Muzium Negara,5.997167241986693,793
SP14: Bandar Tun Razak,KG16: Pasar Seni,6.154954887047558,408
SP14: Bandar Tun Razak,KG17: Merdeka,5.939515256896112,733
SP14: Bandar Tun Razak,KG20: Tun Razak Exchange,5.935823581271568,3968
SP14: Bandar Tun Razak,KG21: Cochrane,4.948690836306976,3299
SP14: Bandar Tun Razak,KG22: Maluri,4.151480814361648,4476
SP14: Bandar Tun Razak,KG23: Taman Pertama,3.169756687599424,90
SP14: Bandar Tun Razak,KG24: Taman Midah,2.7477036429879087,296
SP14: Bandar Tun Razak,KG25: Taman Mutiara,3.1114565269820362,458
SP14: Bandar Tun Razak,KG26: Taman Connaught,3.8163708300121497,144
SP14: Bandar Tun Razak,KG27: Taman Suntex,6.014988068640337,321
SP14: Bandar Tun Razak,KG28: Sri Raya,7.36500463586778,84
SP14: Bandar Tun Razak,KG29: Bandar Tun Hussien Onn,8.33811344654534,197
SP14: Bandar Tun Razak,KG30: Batu 11 Cheras,8.632534592464,91
SP14: Bandar Tun Razak,KG31: Bukit Dukung,9.574685687453366,82
SP14: Bandar Tun Razak,KG33: Sungai Jernih,12.647518486731357,167
SP14: Bandar Tun Razak,KG34: Stadium Kajang,13.379705419517697,96
SP14: Bandar Tun Razak,KG35: Kajang,14.68595484132679,311
SP14: Bandar Tun Razak,KJ10: KLCC,7.712907597687439,5898
SP14: Bandar Tun Razak,KJ11: Kampung Baru,8.01135351018337,417
SP14: Bandar Tun Razak,KJ12: Dang Wangi,7.580780734893108,766
SP14: Bandar Tun Razak,KJ13: Masjid Jamek,6.909140724456186,453
SP14: Bandar Tun Razak,KJ14: Pasar Seni,6.179032550694736,843
SP14: Bandar Tun Razak,KJ15: KL Sentral,5.773830614703679,1791
SP14: Bandar Tun Razak,KJ16: Bank Rakyat Bangsar,5.623273756233159,1248
SP14: Bandar Tun Razak,KJ17: Abdullah Hukum,5.460295683936491,4659
SP14: Bandar Tun Razak,KJ18: Kerinchi,5.66265472656805,1935
SP14: Bandar Tun Razak,KJ19: Universiti,6.292906035610645,941
SP14: Bandar Tun Razak,KJ20: Taman Jaya,7.635791189804276,1229
SP14: Bandar Tun Razak,KJ21: Asia Jaya,8.46283877986531,975
SP14: Bandar Tun Razak,KJ22: Taman Paramount,10.054260712055655,105
SP14: Bandar Tun Razak,KJ23: Taman Bahagia,11.308674288274409,224
SP14: Bandar Tun Razak,KJ24: Kelana Jaya,12.277358224042047,181
SP14: Bandar Tun Razak,KJ25: Lembah Subang,13.71337929543759,258
SP14: Bandar Tun Razak,KJ26: Ara Damansara,14.16012922741456,734
SP14: Bandar Tun Razak,KJ27: Cgc Glenmarie,13.540851689472955,751
SP14: Bandar Tun Razak,KJ28: Subang Jaya,13.816619553437864,827
SP14: Bandar Tun Razak,KJ29: SS 15,14.125147919614887,250
SP14: Bandar Tun Razak,KJ30: SS 18,14.267175809662653,48
SP14: Bandar Tun Razak,KJ31: USJ 7,13.898185590533496,136
SP14: Bandar Tun Razak,KJ32: Taipan,14.33258896245089,91
SP14: Bandar Tun Razak,KJ33: Wawasan,15.055763290266638,84
SP14: Bandar Tun Razak,KJ34: USJ 21,15.963986821055519,92
SP14: Bandar Tun Razak,KJ35: Alam Megah,17.254486651953723,237
SP14: Bandar Tun Razak,KJ36: Subang Alam,17.936895763788783,73
SP14: Bandar Tun Razak,MR10: Chow Kit,8.789248227018513,1254
SP14: Bandar Tun Razak,MR11: Titiwangsa,9.475239121351864,38
SP14: Bandar Tun Razak,SP12: Cheras,2.5681971173312625,3233
SP14: Bandar Tun Razak,SP13: Salak Selatan,1.5678157550559617,8673
SP14: Bandar Tun Razak,SP15: Bandar Tasik Selatan,1.510688001613424,15078
SP14: Bandar Tun Razak,SP16: Sungai Besi,2.902971591896592,700
SP14: Bandar Tun Razak,SP17: Bukit Jalil,4.156476046533296,5017
SP14: Bandar Tun Razak,SP18: Sri Petaling,4.211119180558517,965
SP14: Bandar Tun Razak,SP19: Awan Besar,5.564972862386212,3778
SP14: Bandar Tun Razak,SP20: Muhibbah,6.321597654911793,1541
SP14: Bandar Tun Razak,SP21: Alam Sutera,7.327994202545877,1088
SP14: Bandar Tun Razak,SP22: Kinrara,8.727601897525586,1208
SP14: Bandar Tun Razak,SP24: IOI Puchong Jaya,11.15909073841293,2139
SP14: Bandar Tun Razak,SP25: Pusat Bandar Puchong,12.405643910535682,1200
SP14: Bandar Tun Razak,SP26: Taman Perindustrian Puchong,13.260119347766459,1281
SP14: Bandar Tun Razak,SP27: Bandar Puteri,13.68437530552505,843
SP14: Bandar Tun Razak,SP28: Puchong Perdana,14.993025113535671,411
SP14: Bandar Tun Razak,SP29: Puchong Prima,16.275570663870297,1222
SP14: Bandar Tun Razak,SP31: Putra Heights,18.424351684113073,1288
SP15: Bandar Tasik Selatan,AG10: Pudu,6.541277645654956,20787
SP15: Bandar Tasik Selatan,AG11: Chan Sow Lin,5.809177798835685,6641
SP15: Bandar Tasik Selatan,AG12: Miharja,5.051317314156622,2154
SP15: Bandar Tasik Selatan,AG13: Maluri,5.550575982470803,9960
SP15: Bandar Tasik Selatan,AG14: Pandan Jaya,6.770585204136614,7643
SP15: Bandar Tasik Selatan,AG15: Pandan Indah,7.602485155458482,4779
SP15: Bandar Tasik Selatan,AG16: Cempaka,8.339743828625712,7650
SP15: Bandar Tasik Selatan,AG17: Cahaya,8.778740688263087,3975
SP15: Bandar Tasik Selatan,AG18: Ampang,9.884973690551512,12963
SP15: Bandar Tasik Selatan,KG04: Kwasa Damansara,19.03233332149536,940
SP15: Bandar Tasik Selatan,KG05: Kwasa Sentral,19.333803153407363,2663
SP15: Bandar Tasik Selatan,KG06: Kota Damansara,16.85247071747882,1940
SP15: Bandar Tasik Selatan,KG07: Surian,15.360169394187354,2076
SP15: Bandar Tasik Selatan,KG08: Mutiara Damansara,14.351823362337067,2587
SP15: Bandar Tasik Selatan,KG09: Bandar Utama,12.93126858351027,2941
SP15: Bandar Tasik Selatan,KG10: TTDI,11.164318906406208,2109
SP15: Bandar Tasik Selatan,KG12: Phileo Damansara,9.688762011169898,1885
SP15: Bandar Tasik Selatan,KG13: Pusat Bandar Damansara,9.211131549801628,869
SP15: Bandar Tasik Selatan,KG14: Semantan,9.749069617353184,1933
SP15: Bandar Tasik Selatan,KG15: Muzium Negara,7.305147706608045,1362
SP15: Bandar Tasik Selatan,KG16: Pasar Seni,7.5645069676644905,2196
SP15: Bandar Tasik Selatan,KG17: Merdeka,7.397637156868094,2057
SP15: Bandar Tasik Selatan,KG20: Tun Razak Exchange,7.445330739743747,11096
SP15: Bandar Tasik Selatan,KG21: Cochrane,6.448419251631889,7176
SP15: Bandar Tasik Selatan,KG22: Maluri,5.604676877247883,9464
SP15: Bandar Tasik Selatan,KG23: Taman Pertama,4.535947375328181,830
SP15: Bandar Tasik Selatan,KG24: Taman Midah,3.9348940911348866,694
SP15: Bandar Tasik Selatan,KG25: Taman Mutiara,3.6569957276077,1474
SP15: Bandar Tasik Selatan,KG26: Taman Connaught,3.8035157840071285,765
SP15: Bandar Tasik Selatan,KG27: Taman Suntex,5.844496493566043,1353
SP15: Bandar Tasik Selatan,KG28: Sri Raya,7.030238668527868,706
SP15: Bandar Tasik Selatan,KG29: Bandar Tun Hussien Onn,7.751294666074502,1023
SP15: Bandar Tasik Selatan,KG30: Batu 11 Cheras,7.919598053255107,736
SP15: Bandar Tasik Selatan,KG31: Bukit Dukung,8.649106342767649,930
SP15: Bandar Tasik Selatan,KG33: Sungai Jernih,11.619312827504878,784
SP15: Bandar Tasik Selatan,KG34: Stadium Kajang,12.328733485036727,1310
SP15: Bandar Tasik Selatan,KG35: Kajang,13.596597033248942,3033
SP15: Bandar Tasik Selatan,KJ10: KLCC,9.218680072536422,9947
SP15: Bandar Tasik Selatan,KJ11: Kampung Baru,9.501181061943944,3016
SP15: Bandar Tasik Selatan,KJ12: Dang Wangi,9.050862934173662,1581
SP15: Bandar Tasik Selatan,KJ13: Masjid Jamek,8.342484302584056,1977
SP15: Bandar Tasik Selatan,KJ14: Pasar Seni,7.586760814885734,5992
SP15: Bandar Tasik Selatan,KJ15: KL Sentral,7.052055850698295,10470
SP15: Bandar Tasik Selatan,KJ16: Bank Rakyat Bangsar,6.74469983285049,3686
SP15: Bandar Tasik Selatan,KJ17: Abdullah Hukum,6.3654290289396025,6329
SP15: Bandar Tasik Selatan,KJ18: Kerinchi,6.445560568568017,3069
SP15: Bandar Tasik Selatan,KJ19: Universiti,6.967821600140095,4159
SP15: Bandar Tasik Selatan,KJ20: Taman Jaya,7.948977426176068,1618
SP15: Bandar Tasik Selatan,KJ21: Asia Jaya,8.736908181512316,2148
SP15: Bandar Tasik Selatan,KJ22: Taman Paramount,10.268455102609979,1106
SP15: Bandar Tasik Selatan,KJ23: Taman Bahagia,11.57253361987885,1285
SP15: Bandar Tasik Selatan,KJ24: Kelana Jaya,12.53216469498553,1454
SP15: Bandar Tasik Selatan,KJ25: Lembah Subang,13.921193893900723,1458
SP15: Bandar Tasik Selatan,KJ26: Ara Damansara,14.315811991266811,2002
SP15: Bandar Tasik Selatan,KJ27: Cgc Glenmarie,13.53808981215813,2262
SP15: Bandar Tasik Selatan,KJ28: Subang Jaya,13.688453291099773,2719
SP15: Bandar Tasik Selatan,KJ29: SS 15,13.893111506656105,2007
SP15: Bandar Tasik Selatan,KJ30: SS 18,13.932386929828944,437
SP15: Bandar Tasik Selatan,KJ31: USJ 7,13.410475341209857,1786
SP15: Bandar Tasik Selatan,KJ32: Taipan,13.77547116627175,2130
SP15: Bandar Tasik Selatan,KJ33: Wawasan,14.37283141318952,1319
SP15: Bandar Tasik Selatan,KJ34: USJ 21,15.257688808501133,1653
SP15: Bandar Tasik Selatan,KJ35: Alam Megah,16.525486762388024,2315
SP15: Bandar Tasik Selatan,KJ36: Subang Alam,17.103371514490807,531
SP15: Bandar Tasik Selatan,MR10: Chow Kit,10.249983995572597,4209
SP15: Bandar Tasik Selatan,MR11: Titiwangsa,10.929898528072334,753
SP15: Bandar Tasik Selatan,SP12: Cheras,4.078564369679417,12576
SP15: Bandar Tasik Selatan,SP13: Salak Selatan,2.958017267431624,21496
SP15: Bandar Tasik Selatan,SP14: Bandar Tun Razak,1.510688001613424,14943
SP15: Bandar Tasik Selatan,SP16: Sungai Besi,1.3998027516873572,4297
SP15: Bandar Tasik Selatan,SP17: Bukit Jalil,2.896058623318668,30917
SP15: Bandar Tasik Selatan,SP18: Sri Petaling,3.124299531553464,6828
SP15: Bandar Tasik Selatan,SP19: Awan Besar,4.761574083941748,16525
SP15: Bandar Tasik Selatan,SP20: Muhibbah,5.6063318552050765,9062
SP15: Bandar Tasik Selatan,SP21: Alam Sutera,6.515156684772024,7436
SP15: Bandar Tasik Selatan,SP22: Kinrara,7.944123659673632,11762
SP15: Bandar Tasik Selatan,SP24: IOI Puchong Jaya,10.482258195207601,12474
SP15: Bandar Tasik Selatan,SP25: Pusat Bandar Puchong,11.580389784981765,10917
SP15: Bandar Tasik Selatan,SP26: Taman Perindustrian Puchong,12.348326836230306,5094
SP15: Bandar Tasik Selatan,SP27: Bandar Puteri,12.727295414073687,6451
SP15: Bandar Tasik Selatan,SP28: Puchong Perdana,14.006273394527375,8003
SP15: Bandar Tasik Selatan,SP29: Puchong Prima,15.273862689937705,9748
SP15: Bandar Tasik Selatan,SP31: Putra Heights,17.48934405811076,12637
SP16: Sungai Besi,AG10: Pudu,7.910784111774427,4629
SP16: Sungai Besi,AG11: Chan Sow Lin,7.195047641499264,639
SP16: Sungai Besi,AG12: Miharja,6.446321793050323,480
SP16: Sungai Besi,AG13: Maluri,6.946288892050107,914
SP16: Sungai Besi,AG14: Pandan Jaya,8.13887998179542,717
SP16: Sungai Besi,AG15: Pandan Indah,8.9495387110531,480
SP16: Sungai Besi,AG16: Cempaka,9.667694196739685,1053
SP16: Sungai Besi,AG17: Cahaya,10.09638266782329,297
SP16: Sungai Besi,AG18: Ampang,11.215157000365252,1103
SP16: Sungai Besi,KG04: Kwasa Damansara,19.595594951750485,9
SP16: Sungai Besi,KG05: Kwasa Sentral,19.828650896464506,17
SP16: Sungai Besi,KG06: Kota Damansara,17.274357049775485,6
SP16: Sungai Besi,KG07: Surian,15.851755140495111,38
SP16: Sungai Besi,KG08: Mutiara Damansara,14.973768782980901,50
SP16: Sungai Besi,KG09: Bandar Utama,13.549021262943159,99
SP16: Sungai Besi,KG10: TTDI,11.777109233404035,63
SP16: Sungai Besi,KG12: Phileo Damansara,10.340845398978141,24
SP16: Sungai Besi,KG13: Pusat Bandar Damansara,10.17538681634807,36
SP16: Sungai Besi,KG14: Semantan,10.780153550016488,136
SP16: Sungai Besi,KG15: Muzium Negara,8.487958148081262,45
SP16: Sungai Besi,KG16: Pasar Seni,8.833062281692534,58
SP16: Sungai Besi,KG17: Merdeka,8.71293415591273,97
SP16: Sungai Besi,KG20: Tun Razak Exchange,8.838190033575948,456
SP16: Sungai Besi,KG21: Cochrane,7.847374713106821,171
SP16: Sungai Besi,KG22: Maluri,6.99960902863597,492
SP16: Sungai Besi,KG23: Taman Pertama,5.9100209346556705,16
SP16: Sungai Besi,KG24: Taman Midah,5.255371815106574,74
SP16: Sungai Besi,KG25: Taman Mutiara,4.695419091118366,24
SP16: Sungai Besi,KG26: Taman Connaught,4.464115203872762,13
SP16: Sungai Besi,KG27: Taman Suntex,6.221122352844902,19
SP16: Sungai Besi,KG28: Sri Raya,7.20135906382157,10
SP16: Sungai Besi,KG29: Bandar Tun Hussien Onn,7.644581801547954,16
SP16: Sungai Besi,KG30: Batu 11 Cheras,7.672544986480636,9
SP16: Sungai Besi,KG31: Bukit Dukung,8.140794605894236,24
SP16: Sungai Besi,KG33: Sungai Jernih,10.942654141802278,9
SP16: Sungai Besi,KG34: Stadium Kajang,11.617817459914557,25
SP16: Sungai Besi,KG35: Kajang,12.829426861615943,35
SP16: Sungai Besi,KJ10: KLCC,10.589761868994733,780
SP16: Sungai Besi,KJ11: Kampung Baru,10.847599294476511,118
SP16: Sungai Besi,KJ12: Dang Wangi,10.374285523357683,201
SP16: Sungai Besi,KJ13: Masjid Jamek,9.629842611155503,72
SP16: Sungai Besi,KJ14: Pasar Seni,8.853536246149869,272
SP16: Sungai Besi,KJ15: KL Sentral,8.2131035512521,461
SP16: Sungai Besi,KJ16: Bank Rakyat Bangsar,7.785312369832464,885
SP16: Sungai Besi,KJ17: Abdullah Hukum,7.245800034088695,1258
SP16: Sungai Besi,KJ18: Kerinchi,7.226899116611644,800
SP16: Sungai Besi,KJ19: Universiti,7.644871513113111,153
SP16: Sungai Besi,KJ20: Taman Jaya,8.286639515559889,273
SP16: Sungai Besi,KJ21: Asia Jaya,9.018116115147842,355
SP16: Sungai Besi,KJ22: Taman Paramount,10.46222441082823,45
SP16: Sungai Besi,KJ23: Taman Bahagia,11.789811205725483,50
SP16: Sungai Besi,KJ24: Kelana Jaya,12.728110607366272,162
SP16: Sungai Besi,KJ25: Lembah Subang,14.058163353491821,47
SP16: Sungai Besi,KJ26: Ara Damansara,14.400777846873002,246
SP16: Sungai Besi,KJ27: Cgc Glenmarie,13.484670069184475,398
SP16: Sungai Besi,KJ28: Subang Jaya,13.516666567875625,227
SP16: Sungai Besi,KJ29: SS 15,13.622025440884872,152
SP16: Sungai Besi,KJ30: SS 18,13.564445404782008,43
SP16: Sungai Besi,KJ31: USJ 7,12.90345730203586,183
SP16: Sungai Besi,KJ32: Taipan,13.199194881963491,191
SP16: Sungai Besi,KJ33: Wawasan,13.67253276089817,126
SP16: Sungai Besi,KJ34: USJ 21,14.529063289930077,151
SP16: Sungai Besi,KJ35: Alam Megah,15.767961520580444,179
SP16: Sungai Besi,KJ36: Subang Alam,16.246026185952175,33
SP16: Sungai Besi,MR10: Chow Kit,11.560554094464502,296
SP16: Sungai Besi,MR11: Titiwangsa,12.232430028853198,17
SP16: Sungai Besi,SP12: Cheras,5.464998384115214,1529
SP16: Sungai Besi,SP13: Salak Selatan,4.27044736622414,3676
